N	X	Y	Z	FIELD_VALUE
12	-0.1090249063	0.8906418178	1.1457996686	0.0124484080
12	-0.1098634788	0.8882723621	1.1490395565	0.0125529910
12	-0.1108139837	0.8858901496	1.1522354274	0.0126521988
12	-0.1119024194	0.8834944955	1.1553720590	0.0127443922
12	-0.1131440862	0.8810874334	1.1584365725	0.0128282841
12	-0.1145367880	0.8786733795	1.1614236405	0.0129025814
12	-0.1160763176	0.8762572291	1.1643295066	0.0129660976
12	-0.1177547213	0.8738448648	1.1671541535	0.0130175503
12	-0.1195634796	0.8714379615	1.1698952463	0.0130556725
12	-0.1214311747	0.8690351306	1.1725970172	0.0130791881
12	-0.1234987245	0.8666542439	1.1751581723	0.0130871446
12	-0.1255662743	0.8642733572	1.1777193274	0.0130791867
12	-0.1278007274	0.8619077484	1.1801397733	0.0130560708
12	-0.1300723348	0.8595367241	1.1825165148	0.0130204508
12	-0.1324550720	0.8571325317	1.1847335481	0.0129782018
12	-0.1349462893	0.8546746771	1.1867479371	0.0129400565
12	-0.1384423334	0.8519630655	1.1875048126	0.0129217715
12	-0.1389521354	0.8487978294	1.1879412325	0.0129396873
12	-0.1385989571	0.8448312963	1.1883108841	0.0130123212
12	-0.1381772695	0.8408665172	1.1886176443	0.0131328238
12	-0.1377702757	0.8368993023	1.1889114893	0.0132903769
12	-0.1374306894	0.8329287358	1.1892463073	0.0134737711
12	-0.1371792658	0.8289568568	1.1896429994	0.0136718364
12	-0.1370393672	0.8249872380	1.1901165472	0.0138734891
12	-0.1369658057	0.8210213452	1.1906378267	0.0140677845
12	-0.1370286926	0.8170685685	1.1912591948	0.0142443537
12	-0.1371602045	0.8131252175	1.1919318261	0.0143936574
12	-0.1374107951	0.8092020106	1.1926901805	0.0145073727
12	-0.1377204039	0.8052895687	1.1934844082	0.0145788613
12	-0.1382340552	0.8014334663	1.1944454817	0.0146033140
12	-0.1387477065	0.7975773639	1.1954065551	0.0145783704
12	-0.1394579857	0.7937960773	1.1965391693	0.0145035989
12	-0.1402205369	0.7900370071	1.1977143818	0.0143809605
12	-0.1410855625	0.7863308899	1.1989908126	0.0142144090
12	-0.1420069352	0.7826590925	1.2003305629	0.0140095791
12	-0.1430341659	0.7790628574	1.2018027400	0.0137733803
12	-0.1441087452	0.7755082168	1.2033461868	0.0135135428
12	-0.1452758093	0.7720584365	1.2050651065	0.0132380585
12	-0.1464788987	0.7686729155	1.2068923803	0.0129546101
12	-0.1477089607	0.7653655149	1.2088508072	0.0126706224
12	-0.1489487189	0.7621472053	1.2109581182	0.0123925651
12	-0.1501743947	0.7590288425	1.2132310460	0.0121259228
12	-0.1513554667	0.7560226104	1.2156863522	0.0118750614
12	-0.1525365387	0.7530163784	1.2181416584	0.0116437700
12	-0.1535532317	0.7502648306	1.2209724230	0.0114340862
12	-0.1543923186	0.7476803418	1.2240284266	0.0112472078
12	-0.1549815743	0.7452898390	1.2273109024	0.0110837785
12	-0.1552288548	0.7431322652	1.2308088576	0.0109436172
12	-0.1550976040	0.7412149524	1.2344621478	0.0108256621
12	-0.1543136045	0.7396954712	1.2382281144	0.0107272339
12	-0.1531318066	0.7383989711	1.2419718005	0.0106447594
12	-0.1514005629	0.7373322312	1.2455588256	0.0105751793
12	-0.1495093842	0.7362209595	1.2490419710	0.0105160565
12	-0.1474557092	0.7349363253	1.2523563581	0.0104652871
12	-0.1452351772	0.7333184457	1.2553829677	0.0104194874
12	-0.1428051049	0.7310694914	1.2577179736	0.0103729695
12	-0.1403246320	0.7286032432	1.2597356180	0.0103188762
12	-0.1378161762	0.7259557261	1.2614422778	0.0102521588
12	-0.1352995004	0.7231865389	1.2629093027	0.0101695562
12	-0.1327862259	0.7203393087	1.2642111329	0.0100695901
12	-0.1302763916	0.7174854943	1.2655044871	0.0099519321
12	-0.1277727941	0.7146345550	1.2668177009	0.0098169876
12	-0.1252771018	0.7117974544	1.2681789220	0.0096657692
12	-0.1227913232	0.7089818342	1.2696066491	0.0094994967
12	-0.1203177563	0.7061933746	1.2711131206	0.0093196978
12	-0.1178441894	0.7034049149	1.2726195920	0.0091281601
12	-0.1153994348	0.7006773390	1.2742893306	0.0089266816
12	-0.1129742441	0.6979879156	1.2760545262	0.0087171745
12	-0.1105706582	0.6953377443	1.2779137730	0.0085016679
12	-0.1081906086	0.6927272197	1.2798645543	0.0082822010
12	-0.1058357211	0.6901556911	1.2819027800	0.0080608727
12	-0.1035072889	0.6876213980	1.2840230058	0.0078397769
12	-0.1012062637	0.6851214357	1.2862186414	0.0076210498
12	-0.0989333398	0.6826517363	1.2884822025	0.0074067103
12	-0.0966889933	0.6802070337	1.2908054092	0.0071988131
12	-0.0944735676	0.6777807896	1.2931792214	0.0069992658
12	-0.0922581419	0.6753545455	1.2955530337	0.0068099327
12	-0.0900985092	0.6729484623	1.2980037166	0.0066324874
12	-0.0879693623	0.6705351625	1.3004755699	0.0064684156
12	-0.0858715190	0.6681008209	1.3029540734	0.0063191367
12	-0.0838069559	0.6656283937	1.3054219620	0.0061857493
12	-0.0817791587	0.6630962508	1.3078569845	0.0060691579
12	-0.0797941539	0.6604767276	1.3102291093	0.0059699903
12	-0.0778624850	0.6577347184	1.3124964187	0.0058885034
12	-0.0759684551	0.6549052549	1.3146799819	0.0058247137
12	-0.0741769888	0.6518596073	1.3166291355	0.0057781676
12	-0.0725451730	0.6485460538	1.3182237044	0.0057479935
12	-0.0711281144	0.6449897358	1.3194248000	0.0057331381
12	-0.0705319460	0.6430187811	1.3198690687	0.0057311764
12	-0.0723090500	0.6480500478	1.3198166373	0.0057441085
12	-0.0738611673	0.6516988786	1.3203489274	0.0057712390
12	-0.0755116018	0.6552354588	1.3212529605	0.0058137473
12	-0.0772093076	0.6586971413	1.3223550457	0.0058717159
12	-0.0789494830	0.6620821202	1.3236303196	0.0059448933
12	-0.0805155000	0.6624655000	1.3191435000	0.0059547349
13	0.0805155000	0.8375345000	0.9308565000	0.0059551167
13	0.0788251130	0.8381691412	0.9264330224	0.0059394006
13	0.0805986149	0.8348471808	0.9250336878	0.0060262316
13	0.0824231479	0.8316124898	0.9234909293	0.0061269933
13	0.0842476809	0.8283777988	0.9219481708	0.0062406272
13	0.0860968279	0.8251833851	0.9203472009	0.0063659053
13	0.0879686105	0.8220232737	0.9187014960	0.0065014174
13	0.0898613865	0.8188927992	0.9170207301	0.0066455358
13	0.0917737139	0.8157882942	0.9153119242	0.0067965507
13	0.0937043104	0.8127069072	0.9135801418	0.0069526155
13	0.0956520631	0.8096465043	0.9118289226	0.0071118524
13	0.0976159692	0.8066056151	0.9100604656	0.0072723064
13	0.0995951965	0.8035835574	0.9082755790	0.0074320867
13	0.1015895983	0.8005815635	0.9064723621	0.0075894247
13	0.1036100044	0.7976243275	0.9046209151	0.0077426383
13	0.1056304106	0.7946670914	0.9027694682	0.0078903444
13	0.1076650114	0.7917400892	0.9008830595	0.0080313397
13	0.1097149697	0.7888544496	0.8989461800	0.0081648086
13	0.1117815236	0.7860243944	0.8969406093	0.0082902771
13	0.1138683329	0.7832756201	0.8948374289	0.0084077469
13	0.1159814179	0.7806488848	0.8925978056	0.0085177481
13	0.1181290008	0.7782061476	0.8901751606	0.0086214764
13	0.1203190574	0.7760338074	0.8875248292	0.0087209282
13	0.1225534513	0.7742335985	0.8846237005	0.0088189616
13	0.1248218584	0.7728917114	0.8814909628	0.0089188489
13	0.1271033520	0.7720384597	0.8781873043	0.0090234326
13	0.1293765858	0.7716366579	0.8747857924	0.0091342602
13	0.1316277275	0.7716105464	0.8713429161	0.0092512876
13	0.1338507164	0.7718807033	0.8678915884	0.0093732379
13	0.1360442621	0.7723806508	0.8644476508	0.0094980411
13	0.1382094899	0.7730589394	0.8610174087	0.0096232383
13	0.1403487901	0.7738758935	0.8576023532	0.0097461622
13	0.1424655939	0.7747995072	0.8542016211	0.0098641916
13	0.1445647806	0.7758015262	0.8508131578	0.0099748343
13	0.1466536785	0.7768535108	0.8474342483	0.0100759923
13	0.1487437807	0.7779224118	0.8440619192	0.0101660310
13	0.1508520580	0.7789672444	0.8406936872	0.0102441993
13	0.1530744271	0.7798283435	0.8373487332	0.0103111161
13	0.1554022873	0.7805271030	0.8340407956	0.0103695466
13	0.1581638898	0.7807390958	0.8310363492	0.0104257905
13	0.1612050883	0.7807054675	0.8283321956	0.0104891026
13	0.1647300517	0.7804461663	0.8263850720	0.0105691375
13	0.1684032073	0.7801751919	0.8247645094	0.0106705377
13	0.1722099411	0.7799713319	0.8235091843	0.0107930521
13	0.1760629155	0.7798458342	0.8224049881	0.0109333071
13	0.1799354177	0.7798083550	0.8213700948	0.0110864588
13	0.1838100394	0.7798597078	0.8203445043	0.0112472096
13	0.1876666507	0.7800381446	0.8192622246	0.0114103522
13	0.1915232619	0.7802165815	0.8181799448	0.0115708430
13	0.1953419030	0.7805232086	0.8169881918	0.0117243039
13	0.1991276053	0.7809060284	0.8157094317	0.0118670852
13	0.2028767733	0.7813582813	0.8143415153	0.0119963766
13	0.2065903377	0.7818686033	0.8128927146	0.0121103703
13	0.2102401089	0.7824667371	0.8113104972	0.0122082086
13	0.2138244451	0.7831413229	0.8096041029	0.0122899739
13	0.2173314748	0.7838957404	0.8077647535	0.0123564617
13	0.2207498111	0.7847342400	0.8057887049	0.0124090367
13	0.2240704050	0.7856631501	0.8036800292	0.0124494715
13	0.2272846551	0.7866961097	0.8014485524	0.0124796601
13	0.2303877135	0.7878530325	0.7991145687	0.0125015263
13	0.2333485712	0.7892307881	0.7967112325	0.0125168878
13	0.2361924286	0.7908520833	0.7943194988	0.0125274833
13	0.2388574952	0.7929105544	0.7920738270	0.0125346843
13	0.2413837722	0.7953018082	0.7900201867	0.0125392993
13	0.2433948695	0.7984348290	0.7885016147	0.0125409384
13	0.2454059668	0.8015678498	0.7869830427	0.0125388983
13	0.2469428189	0.8050641328	0.7857509111	0.0125319471
13	0.2483929016	0.8085873234	0.7844881817	0.0125197919
13	0.2497153641	0.8121525077	0.7832015286	0.0125026550
13	0.2508717245	0.8157552055	0.7818559457	0.0124816237
13	0.2518904345	0.8193644298	0.7804121306	0.0124583344
13	0.2527865397	0.8229510567	0.7788259044	0.0124350368
13	0.2535766169	0.8264752691	0.7770392305	0.0124142019
13	0.2542833985	0.8298708371	0.7749669698	0.0123985004
13	0.2551893014	0.8341352146	0.7713708498	0.0123895373
13	0.2559477906	0.8372734103	0.7667349712	0.0123992640
13	0.2563105272	0.8390739425	0.7630344540	0.0124186816
13	0.2564120291	0.8404748994	0.7591338570	0.0124479890
13	0.2563299567	0.8416405510	0.7551495941	0.0124858081
13	0.2559937576	0.8425127744	0.7510988822	0.0125301847
13	0.2555032772	0.8432142731	0.7470292970	0.0125786047
13	0.2548024866	0.8436898890	0.7429576639	0.0126280841
13	0.2539566300	0.8440119641	0.7388996403	0.0126754449
13	0.2529990757	0.8442167228	0.7348603423	0.0127173553
13	0.2518984337	0.8442735501	0.7308555767	0.0127505943
13	0.2507346745	0.8442619317	0.7268698139	0.0127722526
13	0.2493461379	0.8440250702	0.7229707699	0.0127798779
13	0.2479576013	0.8437882087	0.7190717259	0.0127718093
13	0.2463642287	0.8433493781	0.7152781689	0.0127470453
13	0.2447234247	0.8428646068	0.7115127449	0.0127056101
13	0.2429795180	0.8422830606	0.7078130954	0.0126485125
13	0.2411757953	0.8416486046	0.7041542561	0.0125777926
13	0.2392551183	0.8409129352	0.7005816505	0.0124964243
13	0.2372767200	0.8401308726	0.6970542358	0.0124082590
13	0.2351827474	0.8392647592	0.6936218712	0.0123180426
13	0.2330288746	0.8383637648	0.6902398768	0.0122311549
13	0.2307459299	0.8374101729	0.6869672490	0.0121536495
13	0.2283843876	0.8364487625	0.6837582885	0.0120922738
13	0.2258044260	0.8355479391	0.6807172521	0.0120543092
13	0.2238117265	0.8350821246	0.6786759073	0.0120457030
13	0.2191528845	0.8368684914	0.6764599117	0.0120776255
13	0.2154248353	0.8380904262	0.6756578044	0.0121380527
13	0.2116567219	0.8392851228	0.6750343251	0.0122228150
13	0.2078317159	0.8403989929	0.6746846895	0.0123253349
13	0.2039971639	0.8414939546	0.6743877058	0.0124392360
13	0.2001406059	0.8425350661	0.6742164814	0.0125583688
13	0.1962668068	0.8435221652	0.6741569172	0.0126769340
13	0.1923805645	0.8444601985	0.6741924996	0.0127896334
13	0.1884777551	0.8453052571	0.6743953853	0.0128917438
13	0.1845705012	0.8461097860	0.6746711931	0.0129793240
13	0.1806597116	0.8468350862	0.6750927053	0.0130492492
13	0.1767499540	0.8475221435	0.6755877694	0.0130995202
13	0.1728419978	0.8481705990	0.6761502321	0.0131292967
13	0.1689545212	0.8487174123	0.6769386824	0.0131389131
13	0.1650670446	0.8492642255	0.6777271327	0.0131300165
13	0.1612183581	0.8497285942	0.6787459797	0.0131052950
13	0.1573839319	0.8501840384	0.6798257663	0.0130685614
13	0.1535846661	0.8506288466	0.6810372941	0.0130244088
13	0.1498163946	0.8510830327	0.6823462423	0.0129780859
13	0.1460927444	0.8515736412	0.6837741768	0.0129352352
13	0.1424439577	0.8521863866	0.6853527844	0.0129016768
13	0.1372482281	0.8535044966	0.6877506871	0.0128807804
13	0.1345720430	0.8555449938	0.6870723482	0.0128900382
13	0.1320270794	0.8579584535	0.6850726797	0.0129166758
13	0.1296428717	0.8603162971	0.6828039134	0.0129458003
13	0.1273107992	0.8626593032	0.6804608277	0.0129670476
13	0.1251424696	0.8650088560	0.6779594468	0.0129748086
13	0.1229741399	0.8673584088	0.6754580659	0.0129665778
13	0.1209785463	0.8697325118	0.6728289920	0.0129415792
13	0.1190324617	0.8721125869	0.6701657026	0.0129002068
13	0.1171959182	0.8745030900	0.6674290915	0.0128432864
13	0.1154768399	0.8769033430	0.6646198458	0.0127719965
13	0.1138833088	0.8793085772	0.6617358406	0.0126874851
13	0.1124215517	0.8817144982	0.6587776159	0.0125908569
13	0.1110980343	0.8841167787	0.6557464090	0.0124832181
13	0.1099065174	0.8865120385	0.6526503957	0.0123656257
13	0.1088352170	0.8888982034	0.6494995358	0.0122391890
13	0.1078637483	0.8912751158	0.6463062259	0.0121052608
13	0.1069608225	0.8936450699	0.6430855722	0.0119655331
13	0.1060820523	0.8960130287	0.6398560815	0.0118220671
13	0.1052032822	0.8983809876	0.6366265907	0.0116773200
13	0.1042610184	0.9007581455	0.6334239897	0.0115337196
13	0.1031668345	0.9031508993	0.6302871260	0.0113931939
13	0.1018754410	0.9055570666	0.6272442428	0.0112565662
13	0.1003939173	0.9079684587	0.6243015746	0.0111232908
13	0.0987784780	0.9103779304	0.6214346967	0.0109920790
13	0.0971040070	0.9127832072	0.6186009665	0.0108615898
13	0.0954367246	0.9151846595	0.6157591227	0.0107307228
13	0.0938237328	0.9175822148	0.6128799263	0.0105986090
13	0.0922938738	0.9199742061	0.6099469363	0.0104645084
13	0.0908623535	0.9223573677	0.6069528665	0.0103278888
13	0.0894308331	0.9247405292	0.6039587968	0.0101884583
13	0.0881976490	0.9270968618	0.6008480984	0.0100460831
13	0.0870707267	0.9294302024	0.5976754233	0.0099008413
13	0.0860414465	0.9317349971	0.5944445929	0.0097531884
13	0.0851006047	0.9340057093	0.5911587430	0.0096038883
13	0.0842370795	0.9362374502	0.5878212523	0.0094540615
13	0.0834373289	0.9384266565	0.5844362517	0.0093050909
13	0.0826845586	0.9405719011	0.5810092481	0.0091586559
13	0.0819571836	0.9426750300	0.5775481115	0.0090166527
13	0.0812264054	0.9447425851	0.5740645515	0.0088810510
13	0.0804522193	0.9467876080	0.5705767331	0.0087539091
13	0.0796780332	0.9488326309	0.5670889146	0.0086371294
13	0.0787144239	0.9508739146	0.5636503087	0.0085321926
13	0.0774737729	0.9529683878	0.5603454640	0.0084396272
13	0.0759135071	0.9551211307	0.5572340125	0.0083585773
13	0.0740101360	0.9573104486	0.5543672742	0.0082864139
13	0.0715722855	0.9594646425	0.5519456578	0.0082191748
13	0.0689575759	0.9615591681	0.5496720794	0.0081531803
13	0.0661840395	0.9635686937	0.5475229743	0.0080863299
13	0.0632921104	0.9654829260	0.5454502202	0.0080172700
13	0.0603076133	0.9672649278	0.5433919803	0.0079452471
13	0.0573231162	0.9690469296	0.5413337404	0.0078697814
13	0.0543175832	0.9707472480	0.5392341201	0.0077904886
13	0.0513132895	0.9724124038	0.5371022197	0.0077070242
13	0.0483144870	0.9740545680	0.5349427365	0.0076191394
13	0.0453221866	0.9756809696	0.5327606235	0.0075266204
13	0.0423361329	0.9772964262	0.5305604643	0.0074293941
13	0.0393554848	0.9789042020	0.5283462808	0.0073275757
13	0.0363791621	0.9805065563	0.5261215363	0.0072215223
13	0.0334059976	0.9821051123	0.5238892518	0.0071118254
13	0.0304347916	0.9837011015	0.5216521464	0.0069993696
13	0.0274642862	0.9852955513	0.5194128397	0.0068853795
13	0.0244937808	0.9868900010	0.5171735331	0.0067713865
13	0.0215220247	0.9884833399	0.5149351699	0.0066592298
13	0.0185466731	0.9900777731	0.5127028480	0.0065511214
13	0.0155652885	0.9916746736	0.5104812074	0.0064495841
13	0.0125743671	0.9932759151	0.5082769476	0.0063574949
13	0.0095681695	0.9948845800	0.5061013094	0.0062781231
13	0.0065355059	0.9965066366	0.5039769590	0.0062151822
13	0.0034793096	0.9981408727	0.5018998937	0.0061728691
13	0.0000045206	0.9999976366	0.5000062457	0.0061558327
13	0.0000000000	1.0000000000	0.5000000000	0.0061558328
14	0.0805155000	0.8375345000	0.9308565000	0.0059553846
14	0.0788454378	0.8381065853	0.9264232527	0.0059409814
14	0.0771068966	0.8414931547	0.9276963594	0.0058686259
14	0.0754111652	0.8449571195	0.9287939490	0.0058115014
14	0.0737640697	0.8484977245	0.9296874260	0.0057698412
14	0.0722176625	0.8521514180	0.9302012206	0.0057435369
14	0.0705258837	0.8569914126	0.9301131815	0.0057316187
14	0.0710863021	0.8551673504	0.9302819323	0.0057332499
14	0.0725247054	0.8514418185	0.9300859795	0.0057474878
14	0.0740759290	0.8477919493	0.9295586142	0.0057767608
14	0.0757489855	0.8442875092	0.9285679714	0.0058214455
14	0.0774510635	0.8408307904	0.9274563325	0.0058815810
14	0.0791950480	0.8374493740	0.9261764543	0.0059568506
14	0.0809728170	0.8341299974	0.9247763418	0.0060466522
14	0.0827798533	0.8308619038	0.9232886479	0.0061501647
14	0.0846132149	0.8276364990	0.9217361729	0.0062662899
14	0.0864709476	0.8244470915	0.9201351581	0.0063937563
14	0.0883692187	0.8213078025	0.9184791570	0.0065311495
14	0.0902674898	0.8181685135	0.9168231560	0.0066768030
14	0.0921857941	0.8150515408	0.9151465750	0.0068289745
14	0.0941231118	0.8119531187	0.9134564500	0.0069858012
14	0.0960786796	0.8088698089	0.9117591524	0.0071453896
14	0.0980519844	0.8057982721	0.9100609675	0.0073058012
14	0.1000428615	0.8027350571	0.9083687425	0.0074651838
14	0.1020516200	0.7996763345	0.9066906998	0.0076217649
14	0.1040793153	0.7966175250	0.9050377491	0.0077739609
14	0.1061287183	0.7935524269	0.9034270603	0.0079203917
14	0.1082025108	0.7904740685	0.9018789472	0.0080600061
14	0.1103064593	0.7873737519	0.9004254967	0.0081921161
14	0.1124493193	0.7842418365	0.8991143054	0.0083164909
14	0.1146429918	0.7810705070	0.8980142319	0.0084334704
14	0.1169003842	0.7778604921	0.8972179268	0.0085441750
14	0.1192287914	0.7746316725	0.8968319456	0.0086505213
14	0.1216203932	0.7714297277	0.8969448626	0.0087552507
14	0.1240498025	0.7683145510	0.8975852030	0.0088612137
14	0.1264853732	0.7653330943	0.8987089309	0.0089705120
14	0.1289029718	0.7625030434	0.9002297755	0.0090838972
14	0.1312899215	0.7598187228	0.9020588524	0.0092007954
14	0.1336181838	0.7573385865	0.9042477134	0.0093197256
14	0.1359464461	0.7548584501	0.9064365744	0.0094386533
14	0.1382461686	0.7524619339	0.9087554881	0.0095550870
14	0.1405235937	0.7501259241	0.9111636276	0.0096666794
14	0.1427863779	0.7478275565	0.9136254875	0.0097712969
14	0.1450430759	0.7455445344	0.9161088255	0.0098670645
14	0.1473118845	0.7432331549	0.9185513599	0.0099526619
14	0.1496254052	0.7407437222	0.9207457278	0.0100278758
14	0.1519532786	0.7381020746	0.9227192490	0.0100942382
14	0.1540620996	0.7349069914	0.9239202407	0.0101569433
14	0.1558622124	0.7314056762	0.9246454624	0.0102256574
14	0.1567216847	0.7275013587	0.9246866692	0.0103124247
14	0.1571508196	0.7235285723	0.9245517490	0.0104242105
14	0.1570866864	0.7195377693	0.9243111020	0.0105618366
14	0.1566880823	0.7155649098	0.9240989338	0.0107225213
14	0.1562303190	0.7115976954	0.9239022773	0.0109015407
14	0.1556757481	0.7076406956	0.9237603309	0.0110934946
14	0.1550684624	0.7036897281	0.9236865614	0.0112927847
14	0.1544371667	0.6997418925	0.9236900843	0.0114937700
14	0.1538014994	0.6957956530	0.9237777170	0.0116909637
14	0.1531753333	0.6918506659	0.9239550050	0.0118792144
14	0.1525686994	0.6879076223	0.9242274502	0.0120538802
14	0.1519950176	0.6839684850	0.9246146150	0.0122111241
14	0.1514521782	0.6800349812	0.9250998495	0.0123479266
14	0.1509383405	0.6761086381	0.9256741726	0.0124623709
14	0.1504478466	0.6721896435	0.9263206331	0.0125537210
14	0.1500011170	0.6682884596	0.9271040235	0.0126224954
14	0.1495844434	0.6644054807	0.9279960803	0.0126704403
14	0.1491908048	0.6605492801	0.9290164141	0.0127004934
14	0.1488093144	0.6567162854	0.9301322412	0.0127165803
14	0.1484215060	0.6529178028	0.9313674729	0.0127234749
14	0.1479947907	0.6491620522	0.9327246482	0.0127265751
14	0.1473762476	0.6454378336	0.9340958923	0.0127317240
14	0.1461542888	0.6417275287	0.9349828190	0.0127459573
14	0.1438792950	0.6386743253	0.9337123889	0.0127798594
14	0.1415405510	0.6360986274	0.9316597464	0.0128279155
14	0.1392047087	0.6337396831	0.9293382032	0.0128764307
14	0.1368689740	0.6314526524	0.9269396786	0.0129159193
14	0.1345286305	0.6292474830	0.9244640277	0.0129411703
14	0.1321549548	0.6272479077	0.9218378216	0.0129497911
14	0.1297812792	0.6252483324	0.9192116156	0.0129411619
14	0.1273751433	0.6234745459	0.9164450922	0.0129157050
14	0.1249632846	0.6217667137	0.9136391938	0.0128743607
14	0.1225424065	0.6201975178	0.9107549126	0.0128184875
14	0.1201140420	0.6187665790	0.9078002417	0.0127495030
14	0.1176831370	0.6174728248	0.9047798819	0.0126690209
14	0.1152527344	0.6163083853	0.9017024779	0.0125787784
14	0.1128237772	0.6152539332	0.8985810906	0.0124808768
14	0.1103939289	0.6142736839	0.8954342972	0.0123778711
14	0.1079565789	0.6133087063	0.8922886783	0.0122729455
14	0.1055013588	0.6122703700	0.8891837804	0.0121698124
14	0.1030196933	0.6110464571	0.8861766674	0.0120721186
14	0.1005155244	0.6095463080	0.8833299569	0.0119823441
14	0.0980047698	0.6077690980	0.8806687805	0.0119009365
14	0.0954961507	0.6058061822	0.8781509905	0.0118270487
14	0.0929849880	0.6037904653	0.8756817241	0.0117596766
14	0.0904665529	0.6017562570	0.8732370902	0.0116981402
14	0.0879198887	0.5998217033	0.8707370000	0.0116418473
14	0.0853467848	0.5980352007	0.8681482372	0.0115901460
14	0.0827495141	0.5964028823	0.8654764551	0.0115422970
14	0.0801391669	0.5948645446	0.8627583579	0.0114975303
14	0.0775068451	0.5935233636	0.8599513242	0.0114550813
14	0.0748648366	0.5923393385	0.8570781894	0.0114143085
14	0.0722224204	0.5912464819	0.8541664928	0.0113746505
14	0.0695932972	0.5903396166	0.8511735085	0.0113357664
14	0.0669960734	0.5895754526	0.8481079026	0.0112974972
14	0.0644281849	0.5888927045	0.8449949621	0.0112599606
14	0.0619446952	0.5883733056	0.8417752424	0.0112235039
14	0.0595606944	0.5879762804	0.8384564716	0.0111886697
14	0.0572488805	0.5876484930	0.8350746327	0.0111562556
14	0.0551104249	0.5874590483	0.8315600478	0.0111271864
14	0.0530954592	0.5873529799	0.8279633783	0.0111026274
14	0.0512434259	0.5873686517	0.8242712014	0.0110839630
14	0.0494388835	0.5874965569	0.8205559296	0.0110729516
14	0.0480839900	0.5877630221	0.8183318637	0.0110708536
14	0.0458213381	0.5887753585	0.8179628927	0.0110725317
14	0.0423469021	0.5906027343	0.8171741182	0.0110820996
14	0.0390585351	0.5927039060	0.8162682529	0.0110995257
14	0.0359691295	0.5950633828	0.8152949383	0.0111236275
14	0.0329996230	0.5975610019	0.8142911475	0.0111528512
14	0.0301720464	0.6002097248	0.8132632261	0.0111853833
14	0.0274770541	0.6029890554	0.8122230910	0.0112193111
14	0.0249190578	0.6058952837	0.8111839199	0.0112528997
14	0.0224444809	0.6088749215	0.8101511765	0.0112846048
14	0.0200728364	0.6119416874	0.8091332490	0.0113132917
14	0.0178167697	0.6151019869	0.8081410244	0.0113382616
14	0.0156348276	0.6183194372	0.8071684352	0.0113593847
14	0.0135473771	0.6216059442	0.8062217136	0.0113771397
14	0.0115650072	0.6249590721	0.8052834487	0.0113926204
14	0.0097001131	0.6283487693	0.8042330367	0.0114075354
14	0.0079686503	0.6317074298	0.8028721920	0.0114242543
14	0.0063755192	0.6349319353	0.8010527573	0.0114459536
14	0.0045592583	0.6374257791	0.7984029690	0.0114777036
14	0.0021295916	0.6389825352	0.7955193924	0.0115271957
14	-0.0007398226	0.6398045436	0.7927476588	0.0115967961
14	-0.0037986380	0.6402099407	0.7900984110	0.0116806849
14	-0.0069068078	0.6404455882	0.7874895486	0.0117714716
14	-0.0100190523	0.6404875886	0.7848747782	0.0118635918
14	-0.0131312968	0.6405295890	0.7822600078	0.0119534128
14	-0.0162313856	0.6404829611	0.7796296883	0.0120386166
14	-0.0193122459	0.6403472346	0.7769782738	0.0121179525
14	-0.0223690006	0.6401146846	0.7743039628	0.0121907205
14	-0.0253970043	0.6397739514	0.7716068228	0.0122566571
14	-0.0283907853	0.6393119686	0.7688878784	0.0123156936
14	-0.0313433703	0.6387149243	0.7661486541	0.0123678695
14	-0.0342468893	0.6379664109	0.7633929237	0.0124132897
14	-0.0370823876	0.6370391796	0.7606193440	0.0124520700
14	-0.0398753320	0.6360072665	0.7578390332	0.0124842425
14	-0.0425802788	0.6347817189	0.7550496218	0.0125097523
14	-0.0452179822	0.6334138123	0.7522621463	0.0125284725
14	-0.0478002607	0.6319442258	0.7494745150	0.0125400318
14	-0.0502310085	0.6302082744	0.7467052951	0.0125440071
14	-0.0526617563	0.6284723229	0.7439360752	0.0125398612
14	-0.0549538747	0.6265121529	0.7412011860	0.0125269298
14	-0.0572084644	0.6244902239	0.7384812868	0.0125046041
14	-0.0594368121	0.6224249564	0.7357732896	0.0124723322
14	-0.0616118721	0.6202664794	0.7330973713	0.0124296606
14	-0.0637869322	0.6181080024	0.7304214529	0.0123763169
14	-0.0659247317	0.6158701740	0.7277839880	0.0123122650
14	-0.0680511908	0.6135985659	0.7251680139	0.0122377595
14	-0.0701722318	0.6112998915	0.7225730220	0.0121534307
14	-0.0722897409	0.6089776708	0.7199977382	0.0120603865
14	-0.0743992561	0.6066320067	0.7174384515	0.0119603579
14	-0.0764842811	0.6042552740	0.7148885153	0.0118559146
14	-0.0785057323	0.6018268897	0.7123358395	0.0117506521
14	-0.0804526631	0.5993486715	0.7097722946	0.0116494426
14	-0.0821348938	0.5967184738	0.7071700152	0.0115579883
14	-0.0832640345	0.5938415589	0.7045271077	0.0114806007
14	-0.0836718859	0.5907256116	0.7019515955	0.0114170553
14	-0.0835561014	0.5874315963	0.6995936577	0.0113635280
14	-0.0833950208	0.5841048361	0.6972891337	0.0113168127
14	-0.0831675400	0.5806244314	0.6952526963	0.0112750240
14	-0.0830113256	0.5770895747	0.6933131193	0.0112369485
14	-0.0830227616	0.5734682376	0.6915478208	0.0112019108
14	-0.0831280524	0.5698147622	0.6898594794	0.0111696722
